-2.137820 1.576559 -4.130274 8.571935 0.135435 12.891419 0.624255 0.400759 4.196987 
-1.609199 2.236888 -1.207500 2.039540 -4.642224 0.345371 -2.553878 -6.564425 -1.642846 
-2.525063 -1.264803 1.445980 1.380560 14.137028 3.249847 1.173301 1.200755 -0.060337 
11.875141 -6.202018 0.478383 -1.868919 -21.503965 -10.738669 2.765293 11.095347 2.369505 
5.628331 -6.823191 -0.764684 -8.695196 21.096752 9.978881 11.502553 30.717095 11.433237 
1.613742 0.690276 0.187790 -3.169282 2.479130 10.077405 -4.251085 -7.408491 -0.734545 
0.000000 0.000000 0.000000 -2.137820 1.576559 -4.130274 8.571935 0.135435 12.891419 
0.000000 0.000000 0.000000 -1.609199 2.236888 -1.207500 2.039540 -4.642224 0.345371 
0.000000 0.000000 0.000000 -2.525063 -1.264803 1.445980 1.380560 14.137028 3.249847 
